id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
F21_2893,"Bresaola","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/06/bresaola.jpg,https://latablita.com.ar/tienda/bresaola/?attribute_pa_peso=03-300-grs,"Fiambres","Fiambrería La Tablita",1797ARS,in stock,F21_1002,https://latablita.com.ar/carrito/?add-to-cart=1002&variation_id=2893&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1797ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
F21_2891,"Bresaola","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/06/bresaola.jpg,https://latablita.com.ar/tienda/bresaola/?attribute_pa_peso=01-100-grs,"Fiambres","Fiambrería La Tablita",599ARS,in stock,F21_1002,https://latablita.com.ar/carrito/?add-to-cart=1002&variation_id=2891&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,599ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
f23_2888,"Porchetta","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/07/porchetta.jpg,https://latablita.com.ar/tienda/porchetta/?attribute_pa_peso=01-100-grs,"Cocidos, Fiambres","Fiambrería La Tablita",240ARS,in stock,f23_1018,https://latablita.com.ar/carrito/?add-to-cart=1018&variation_id=2888&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,240ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
f23_2890,"Porchetta","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/07/porchetta.jpg,https://latablita.com.ar/tienda/porchetta/?attribute_pa_peso=03-300-grs,"Cocidos, Fiambres","Fiambrería La Tablita",720ARS,in stock,f23_1018,https://latablita.com.ar/carrito/?add-to-cart=1018&variation_id=2890&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,720ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
f23_2889,"Porchetta","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2020/07/porchetta.jpg,https://latablita.com.ar/tienda/porchetta/?attribute_pa_peso=02-200-grs,"Cocidos, Fiambres","Fiambrería La Tablita",480ARS,in stock,f23_1018,https://latablita.com.ar/carrito/?add-to-cart=1018&variation_id=2889&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,480ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
f26_2887,"Salame Tiroles con Aji","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/07/salame-con-aji.jpg,https://latablita.com.ar/tienda/salame-tiroles-con-aji/?attribute_pa_peso=03-300-grs,"Fiambres, Salames","Fiambrería La Tablita",780ARS,in stock,f26_1030,https://latablita.com.ar/carrito/?add-to-cart=1030&variation_id=2887&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,780ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
f26_2885,"Salame Tiroles con Aji","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/07/salame-con-aji.jpg,https://latablita.com.ar/tienda/salame-tiroles-con-aji/?attribute_pa_peso=01-100-grs,"Fiambres, Salames","Fiambrería La Tablita",260ARS,in stock,f26_1030,https://latablita.com.ar/carrito/?add-to-cart=1030&variation_id=2885&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,260ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
f26_2886,"Salame Tiroles con Aji","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2020/07/salame-con-aji.jpg,https://latablita.com.ar/tienda/salame-tiroles-con-aji/?attribute_pa_peso=02-200-grs,"Fiambres, Salames","Fiambrería La Tablita",520ARS,in stock,f26_1030,https://latablita.com.ar/carrito/?add-to-cart=1030&variation_id=2886&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,520ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
f24_2884,"Mortadela con Pistachio","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/07/c189ba4b-0483-40d6-8279-eca073fe88be.jpg,https://latablita.com.ar/tienda/mortadela-con-pistachio/?attribute_pa_peso=03-300-grs,"Cocidos, Fiambres","Fiambrería La Tablita",360ARS,in stock,f24_1058,https://latablita.com.ar/carrito/?add-to-cart=1058&variation_id=2884&attribute_pa_peso=03-300-grs,"https://latablita.com.ar/wp-content/uploads/2020/07/c189ba4b-0483-40d6-8279-eca073fe88be.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,360ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
f24_2883,"Mortadela con Pistachio","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2020/07/c189ba4b-0483-40d6-8279-eca073fe88be.jpg,https://latablita.com.ar/tienda/mortadela-con-pistachio/?attribute_pa_peso=02-200-grs,"Cocidos, Fiambres","Fiambrería La Tablita",240ARS,in stock,f24_1058,https://latablita.com.ar/carrito/?add-to-cart=1058&variation_id=2883&attribute_pa_peso=02-200-grs,"https://latablita.com.ar/wp-content/uploads/2020/07/c189ba4b-0483-40d6-8279-eca073fe88be.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,240ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
f24_2882,"Mortadela con Pistachio","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/07/c189ba4b-0483-40d6-8279-eca073fe88be.jpg,https://latablita.com.ar/tienda/mortadela-con-pistachio/?attribute_pa_peso=01-100-grs,"Cocidos, Fiambres","Fiambrería La Tablita",120ARS,in stock,f24_1058,https://latablita.com.ar/carrito/?add-to-cart=1058&variation_id=2882&attribute_pa_peso=01-100-grs,"https://latablita.com.ar/wp-content/uploads/2020/07/c189ba4b-0483-40d6-8279-eca073fe88be.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
f25_2881,"Salame Italianito","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/07/IMG_6514-scaled.jpg,https://latablita.com.ar/tienda/salame-italianito/?attribute_pa_peso=03-300-grs,"Fiambres, Salames","Fiambrería La Tablita",630ARS,in stock,f25_1061,https://latablita.com.ar/carrito/?add-to-cart=1061&variation_id=2881&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,630ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
f25_2879,"Salame Italianito","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/07/IMG_6514-scaled.jpg,https://latablita.com.ar/tienda/salame-italianito/?attribute_pa_peso=01-100-grs,"Fiambres, Salames","Fiambrería La Tablita",210ARS,in stock,f25_1061,https://latablita.com.ar/carrito/?add-to-cart=1061&variation_id=2879&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,210ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
f25_2880,"Salame Italianito","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2020/07/IMG_6514-scaled.jpg,https://latablita.com.ar/tienda/salame-italianito/?attribute_pa_peso=02-200-grs,"Fiambres, Salames","Fiambrería La Tablita",420ARS,in stock,f25_1061,https://latablita.com.ar/carrito/?add-to-cart=1061&variation_id=2880&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,420ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
wc_post_id_2876,"Lomo Horneado con Hierbas","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/07/Lomo-Praga.jpg,https://latablita.com.ar/tienda/lomo-horneado-con-hierbas/?attribute_pa_peso=01-100-grs,"Aptos Celiacos, Cocidos, Fiambres","Fiambrería La Tablita",199ARS,in stock,wc_post_id_1066,https://latablita.com.ar/carrito/?add-to-cart=1066&variation_id=2876&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
wc_post_id_2877,"Lomo Horneado con Hierbas","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2020/07/Lomo-Praga.jpg,https://latablita.com.ar/tienda/lomo-horneado-con-hierbas/?attribute_pa_peso=02-200-grs,"Aptos Celiacos, Cocidos, Fiambres","Fiambrería La Tablita",398ARS,in stock,wc_post_id_1066,https://latablita.com.ar/carrito/?add-to-cart=1066&variation_id=2877&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,398ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
wc_post_id_2878,"Lomo Horneado con Hierbas","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/07/Lomo-Praga.jpg,https://latablita.com.ar/tienda/lomo-horneado-con-hierbas/?attribute_pa_peso=03-300-grs,"Aptos Celiacos, Cocidos, Fiambres","Fiambrería La Tablita",597ARS,in stock,wc_post_id_1066,https://latablita.com.ar/carrito/?add-to-cart=1066&variation_id=2878&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,597ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
f27_2875,"Lomo Caserito","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/07/lomo-casero.jpg,https://latablita.com.ar/tienda/lomo-caserito/?attribute_pa_peso=03-300-grs,"Cocidos, Fiambres","Fiambrería La Tablita",897ARS,in stock,f27_1071,https://latablita.com.ar/carrito/?add-to-cart=1071&variation_id=2875&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,897ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
f27_2874,"Lomo Caserito","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2020/07/lomo-casero.jpg,https://latablita.com.ar/tienda/lomo-caserito/?attribute_pa_peso=02-200-grs,"Cocidos, Fiambres","Fiambrería La Tablita",598ARS,in stock,f27_1071,https://latablita.com.ar/carrito/?add-to-cart=1071&variation_id=2874&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,598ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
f27_2873,"Lomo Caserito","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/07/lomo-casero.jpg,https://latablita.com.ar/tienda/lomo-caserito/?attribute_pa_peso=01-100-grs,"Cocidos, Fiambres","Fiambrería La Tablita",299ARS,in stock,f27_1071,https://latablita.com.ar/carrito/?add-to-cart=1071&variation_id=2873&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,299ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
f40_2868,"Mortadela con Nuez","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2020/09/mortadela-con-nuez.jpg,https://latablita.com.ar/tienda/mortadela-con-nuez/?attribute_pa_peso=02-200-grs,"Cocidos, Fiambres","Fiambrería La Tablita",300ARS,in stock,f40_1180,https://latablita.com.ar/carrito/?add-to-cart=1180&variation_id=2868&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,300ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
f40_2869,"Mortadela con Nuez","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/09/mortadela-con-nuez.jpg,https://latablita.com.ar/tienda/mortadela-con-nuez/?attribute_pa_peso=03-300-grs,"Cocidos, Fiambres","Fiambrería La Tablita",450ARS,in stock,f40_1180,https://latablita.com.ar/carrito/?add-to-cart=1180&variation_id=2869&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,450ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
f40_2867,"Mortadela con Nuez","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/09/mortadela-con-nuez.jpg,https://latablita.com.ar/tienda/mortadela-con-nuez/?attribute_pa_peso=01-100-grs,"Cocidos, Fiambres","Fiambrería La Tablita",150ARS,in stock,f40_1180,https://latablita.com.ar/carrito/?add-to-cart=1180&variation_id=2867&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,150ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
wc_post_id_2747,"BOX 35 ANIVERSARIO I","Cumplimos 35 años y lo vamos a súper festejar 
 
Y por nuestro aniversario sacamos 3 KITS  “CONOCÉ EL MUNDO LA TABLITA” 
 
La idea en cada uno, es que encuentres distintas alternativas, de quesos que afinamos nosotros, desde quesos suaves, rellenos, estacionados, como también de cabra y oveja. 
 
Ideal para regalar o auto regalarse, ¿Qué esperas para vivir una experiencia nueva de sabores? 
 
  
 
  CROTTIN DE CABRA 
  FOTINA SUIPACHENCE ESTACIONADO 
  SALAME PICADO GRUESO 
  QUESO AZUL CABRALES (AZUL CON HOJAS DE PARRA) 
  BRIE LE TRUFFIER 
  QUESO ALPINO AHUMADO 
  MIX DE CHOCOLATES",https://latablita.com.ar/wp-content/uploads/2020/11/box-1-2.jpg,https://latablita.com.ar/tienda/box-35-aniversario-i/,"Box","Fiambrería La Tablita",3750ARS,in stock,wc_post_id_2747,https://latablita.com.ar/carrito/?add-to-cart=2747,"https://latablita.com.ar/wp-content/uploads/2020/11/box-1.jpg,https://latablita.com.ar/wp-content/uploads/2020/11/cajas-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3750ARS,new,published,,
f21_2744,"Pastron Caserito","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/06/Pastron-caserito.jpg,https://latablita.com.ar/tienda/pastron-caserito/?attribute_pa_peso=01-100-grs,"Cocidos, Fiambres","Fiambrería La Tablita",250ARS,in stock,f21_955,https://latablita.com.ar/carrito/?add-to-cart=955&variation_id=2744&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
f21_2745,"Pastron Caserito","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2020/06/Pastron-caserito.jpg,https://latablita.com.ar/tienda/pastron-caserito/?attribute_pa_peso=02-200-grs,"Cocidos, Fiambres","Fiambrería La Tablita",500ARS,in stock,f21_955,https://latablita.com.ar/carrito/?add-to-cart=955&variation_id=2745&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
f21_2746,"Pastron Caserito","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/06/Pastron-caserito.jpg,https://latablita.com.ar/tienda/pastron-caserito/?attribute_pa_peso=03-300-grs,"Cocidos, Fiambres","Fiambrería La Tablita",750ARS,in stock,f21_955,https://latablita.com.ar/carrito/?add-to-cart=955&variation_id=2746&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,750ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
wc_post_id_2733,"Bruschettas","Bruschettas con oliva y hierbas suaves",https://latablita.com.ar/wp-content/uploads/2020/11/bruschettas.jpg,https://latablita.com.ar/tienda/bruschettas/,"Panes","Fiambrería La Tablita",125ARS,in stock,wc_post_id_2733,https://latablita.com.ar/carrito/?add-to-cart=2733,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,125ARS,new,published,,
wc_post_id_2726,"Pan de Campo","Pan de Campo",https://latablita.com.ar/wp-content/uploads/2020/10/IMG_E1433-scaled.jpg,https://latablita.com.ar/tienda/pan-de-campo/,"Panes","Fiambrería La Tablita",250ARS,in stock,wc_post_id_2726,https://latablita.com.ar/carrito/?add-to-cart=2726,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250ARS,new,published,,
wc_post_id_2724,"Tabla Panefortte","Tamaño Picadas: 01-Express Comen 2 personas",https://latablita.com.ar/wp-content/uploads/2020/11/tabla-panefortte.jpg,https://latablita.com.ar/tienda/tabla-panefortte/?attribute_pa_tamano-picadas=express,"Tablas y Picadas","Fiambrería La Tablita",3170ARS,in stock,wc_post_id_2723,https://latablita.com.ar/carrito/?add-to-cart=2723&variation_id=2724&attribute_pa_tamano-picadas=express,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3170ARS,new,published,,"tamano-picadas:01-Express Comen 2 personas:01-Express Comen 2 personas"
wc_post_id_2720,"Cantal","Queso Cantal 
 
Su sabor intenso, su aroma y frescura, nos llevan a admirar este CANTAL, tipo cheddar al estilo francés ❤️? 
Ideal para acompañarlo con un malbec y poder disfrutar un sabor único ! 
 
cantidad 200 gramos",https://latablita.com.ar/wp-content/uploads/2020/11/cantal.jpg,https://latablita.com.ar/tienda/cantal/,"Quesos, Duros","Fiambrería La Tablita",799ARS,in stock,wc_post_id_2720,https://latablita.com.ar/carrito/?add-to-cart=2720,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799ARS,new,published,,
wc_post_id_2716,"Gorgonzola Dolce","Gorgonzola Dulce al estilo italiano . 
Su pasta es cremosa y un poco untuosa, hecho con leche entera pasteurizada de vaca. 
Tiene aspecto poco enmohecido pero al madurar se incrementa, como incrementa su sabor poniéndose más picante. 
¡Dejate llevar mentalmente al Piamonte al saborearlo! 
 
cantidad 200 gramos",https://latablita.com.ar/wp-content/uploads/2020/11/gorgonzola-Dolce.jpg,https://latablita.com.ar/tienda/gorgonzola-dolce/,"Quesos, Azules","Fiambrería La Tablita",460ARS,in stock,wc_post_id_2716,https://latablita.com.ar/carrito/?add-to-cart=2716,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,460ARS,new,published,,
A15_2681,"Salmón Ahumado","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/08/Salmon-Ahumado.jpg,https://latablita.com.ar/tienda/salmon-ahumado/?attribute_pa_peso=01-100-grs,"Fiambres, Pescados","Fiambrería La Tablita",550ARS,in stock,A15_1100,https://latablita.com.ar/carrito/?add-to-cart=1100&variation_id=2681&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,550ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs/04 -400 grs:01 - 100 grs"
A15_2682,"Salmón Ahumado","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2020/08/Salmon-Ahumado.jpg,https://latablita.com.ar/tienda/salmon-ahumado/?attribute_pa_peso=02-200-grs,"Fiambres, Pescados","Fiambrería La Tablita",1100ARS,in stock,A15_1100,https://latablita.com.ar/carrito/?add-to-cart=1100&variation_id=2682&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1100ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs/04 -400 grs:02 - 200 grs"
A15_2683,"Salmón Ahumado","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/08/Salmon-Ahumado.jpg,https://latablita.com.ar/tienda/salmon-ahumado/?attribute_pa_peso=03-300-grs,"Fiambres, Pescados","Fiambrería La Tablita",1650ARS,in stock,A15_1100,https://latablita.com.ar/carrito/?add-to-cart=1100&variation_id=2683&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1650ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs/04 -400 grs:03 - 300 grs"
A15_2684,"Salmón Ahumado","Peso: 04 -400 grs",https://latablita.com.ar/wp-content/uploads/2020/08/Salmon-Ahumado.jpg,https://latablita.com.ar/tienda/salmon-ahumado/?attribute_pa_peso=04-400-grs,"Fiambres, Pescados","Fiambrería La Tablita",2200ARS,in stock,A15_1100,https://latablita.com.ar/carrito/?add-to-cart=1100&variation_id=2684&attribute_pa_peso=04-400-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2200ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs/04 -400 grs:04 -400 grs"
F8_2677,"Jamón Crudo La Tablita","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2019/11/jamon-crudo-la-tablita.jpg,https://latablita.com.ar/tienda/taquito-de-jamon-crudo-nacional-2/?attribute_pa_peso=03-300-grs,"Fiambres, Jamón Crudo","Fiambrería La Tablita",780ARS,in stock,F8_971,https://latablita.com.ar/carrito/?add-to-cart=971&variation_id=2677&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,780ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
F8_2676,"Jamón Crudo La Tablita","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2019/11/jamon-crudo-la-tablita.jpg,https://latablita.com.ar/tienda/taquito-de-jamon-crudo-nacional-2/?attribute_pa_peso=02-200-grs,"Fiambres, Jamón Crudo","Fiambrería La Tablita",520ARS,in stock,F8_971,https://latablita.com.ar/carrito/?add-to-cart=971&variation_id=2676&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,520ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
F8_2675,"Jamón Crudo La Tablita","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2019/11/jamon-crudo-la-tablita.jpg,https://latablita.com.ar/tienda/taquito-de-jamon-crudo-nacional-2/?attribute_pa_peso=01-100-grs,"Fiambres, Jamón Crudo","Fiambrería La Tablita",260ARS,in stock,F8_971,https://latablita.com.ar/carrito/?add-to-cart=971&variation_id=2675&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,260ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
wc_post_id_2672,"Chocolate negro con almendras","Chocolate negro con almendras",https://latablita.com.ar/wp-content/uploads/2020/09/almendras-y-choco-scaled.jpg,https://latablita.com.ar/tienda/chocolate-negro-con-almendras/,"Frutos secos y chocolate","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1426,https://latablita.com.ar/carrito/?add-to-cart=1426&variation_id=2672&attribute_pa_peso=,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
